" TAXYEAR","TAXDISTRICT","TAXINGAUTHORITY"
"2025","6066","1613"
"2025","0571","0306"
"2025","2931","1201"
"2025","4767","0305"
"2025","0514","1050"
"2025","5165","1328"
"2025","6476","0213"
"2025","3100","0302"
"2025","3216","1360"
"2025","3730","1208"
"2025","3403","0100"
"2025","4588","0421"
"2025","5116","0311"
"2025","6096","0204"
"2025","6818","0301"
"2025","6901","0213"
"2025","2169","0411"
"2025","2995","0301"
"2025","3260","0411"
"2025","4728","0205"
"2025","6039","0301"
"2025","2309","1050"
"2025","6379","0420"
"2025","4933","1050"
"2025","5152","0513"
"2025","5784","1050"
"2025","6728","0100"
"2025","0020","0414"
"2025","2191","0201"
"2025","2816","0529"
"2025","2819","0100"
"2025","4457","0507"
"2025","5634","0301"
"2025","9999","1473"
"2025","1469","0306"
"2025","6371","0700"
"2025","3057","0313"
"2025","5518","1202"
"2025","6262","0301"
"2025","6844","0620"
"2025","4154","1458"
"2025","4380","0507"
"2025","6396","0305"
"2025","6882","1050"
"2025","6580","0301"
"2025","3922","0213"
"2025","4879","0421"
"2025","5028","0208"
"2025","6616","1051"
"2025","0458","0301"
"2025","0943","0501"
"2025","5567","1202"
"2025","5111","1050"
"2025","3668","0531"
"2025","5892","0100"
"2025","6382","0507"
"2025","0454","1200"
"2025","3582","0900"
"2025","5732","0205"
"2025","6517","0620"
"2025","9999","1550"
"2025","1008","1050"
"2025","2627","0306"
"2025","3613","1050"
"2025","5889","1200"
"2025","6726","1050"
"2025","3351","0100"
"2025","2507","1209"
"2025","4198","0305"
"2025","4976","0620"
"2025","4287","0406"
"2025","6976","0309"
"2025","2107","0700"
"2025","9999","1445"
"2025","0923","0100"
"2025","3705","0529"
"2025","5714","0427"
"2025","1436","1050"
"2025","1443","0301"
"2025","5059","0301"
"2025","5319","0700"
"2025","5865","0100"
"2025","5930","0213"
"2025","3981","0213"
"2025","4220","0528"
"2025","4782","1200"
"2025","0574","1050"
"2025","2755","0302"
"2025","6274","0402"
"2025","6916","0301"
"2025","6651","0205"
"2025","5359","0302"
"2025","0748","1050"
"2025","3729","1208"
"2025","4947","1456"
"2025","4928","0205"
"2025","4946","0406"
"2025","5510","0301"
"2025","3883","0100"
"2025","4734","0620"
"2025","2812","0205"
"2025","2766","0901"
"2025","6288","0995"
"2025","6479","0301"
"2025","6814","0507"
"2025","0165","0700"
"2025","3724","0700"
"2025","4963","0309"
"2025","6679","0420"
"2025","2821","0700"
"2025","2993","0201"
"2025","4502","0512"
"2025","5962","0534"
"2025","0663","0405"
"2025","2852","0206"
"2025","5082","0301"
"2025","5173","1495"
"2025","6231","0213"
"2025","6545","0700"
"2025","2974","0512"
"2025","3559","0406"
"2025","6398","0700"
"2025","6446","0100"
"2025","2195","1050"
"2025","4492","1200"
"2025","6682","0100"
"2025","5665","0700"
"2025","5848","0205"
"2025","6785","0421"
"2025","0046","0620"
"2025","0672","0513"
"2025","3921","0213"
"2025","4702","0303"
"2025","5066","0202"
"2025","5593","1300"
"2025","6643","1799"
"2025","2342","0213"
"2025","3500","0301"
"2025","5558","0311"
"2025","5877","1050"
"2025","6596","0301"
"2025","6991","0203"
"2025","0175","0301"
"2025","6016","0301"
"2025","6124","0311"
"2025","6503","0100"
"2025","4988","0303"
"2025","3885","0304"
"2025","4967","0302"
"2025","5237","1549"
"2025","5367","0100"
"2025","6175","0301"
"2025","6288","0204"
"2025","2737","0513"
"2025","3098","0313"
"2025","3719","0205"
"2025","4418","0302"
"2025","3002","0511"
"2025","6419","1675"
"2025","6755","0301"
"2025","1356","0100"
"2025","2716","0302"
"2025","3655","0502"
"2025","3426","0301"
"2025","4015","1445"
"2025","6234","0900"
"2025","6551","1050"
"2025","4074","0404"
"2025","6268","0100"
"2025","4985","0100"
"2025","6137","0100"
"2025","4340","0100"
"2025","3402","0700"
"2025","5960","1200"
"2025","6584","0428"
"2025","3969","1202"
"2025","4037","0507"
"2025","5954","0100"
"2025","6185","1668"
"2025","6570","0203"
"2025","0788","0100"
"2025","2702","0305"
"2025","0128","0100"
"2025","2481","0100"
"2025","2916","1200"
"2025","3730","0700"
"2025","4358","0208"
"2025","5062","0508"
"2025","5404","0309"
"2025","6528","1050"
"2025","6850","1050"
"2025","5232","0213"
"2025","6992","0700"
"2025","6500","1050"
"2025","9639","0410"
"2025","1489","0100"
"2025","2055","0217"
"2025","3093","0410"
"2025","4967","1366"
"2025","5053","0501"
"2025","5481","1050"
"2025","2813","1200"
"2025","5036","0700"
"2025","2603","0100"
"2025","3925","0512"
"2025","4390","0302"
"2025","0126","1050"
"2025","2084","0507"
"2025","3376","0507"
"2025","4805","1358"
"2025","5370","0512"
"2025","0051","0213"
"2025","2632","0204"
"2025","3585","1050"
"2025","6217","0301"
"2025","1433","1050"
"2025","4381","0620"
"2025","5015","0521"
"2025","2255","0700"
"2025","4031","1050"
"2025","5745","0206"
"2025","0031","1848"
"2025","5094","0204"
"2025","5611","0512"
"2025","5716","0202"
"2025","2664","0534"
"2025","4760","0507"
"2025","6972","1825"
"2025","2790","0700"
"2025","5488","0100"
"2025","1369","0213"
"2025","1425","0213"
"2025","3654","0100"
"2025","0745","0515"
"2025","5094","1051"
"2025","2327","0100"
"2025","3596","0301"
"2025","4838","1050"
"2025","2100","0100"
"2025","3349","0700"
"2025","5572","0512"
"2025","3632","0901"
"2025","3794","0301"
"2025","4293","0512"
"2025","2738","0700"
"2025","4880","0100"
"2025","6257","0301"
"2025","0530","0301"
"2025","4849","0302"
"2025","5965","0974"
"2025","0700","0700"
"2025","4112","1050"
"2025","3504","0402"
"2025","6729","0301"
"2025","2089","0306"
"2025","2274","0901"
"2025","4003","1050"
"2025","4424","0531"
"2025","6634","1713"
"2025","0734","0207"
"2025","3839","1050"
"2025","5976","1050"
"2025","4916","1050"
"2025","5855","0301"
"2025","6708","0901"
"2025","1470","0213"
"2025","2195","0700"
"2025","3679","0529"
"2025","5002","0406"
"2025","6981","0203"
"2025","2387","1050"
"2025","3450","0900"
"2025","4614","1429"
"2025","6885","1360"
"2025","2754","1201"
"2025","3856","0302"
"2025","4434","1202"
"2025","5705","0310"
"2025","5720","0700"
"2025","5817","0421"
"2025","2629","0531"
"2025","3297","0901"
"2025","5650","0953"
"2025","0041","0406"
"2025","4301","0301"
"2025","5020","1050"
"2025","5192","1050"
"2025","0048","0900"
"2025","3703","0507"
"2025","4208","0700"
"2025","4937","0512"
"2025","6203","0301"
"2025","3401","0529"
"2025","3430","0512"
"2025","3842","1050"
"2025","5258","0502"
"2025","0074","0305"
"2025","3482","0507"
"2025","3871","0700"
"2025","4005","0204"
"2025","4707","0100"
"2025","0406","0304"
"2025","2550","0411"
"2025","3294","0302"
"2025","4212","0303"
"2025","5219","1426"
"2025","0027","0620"
"2025","5250","1545"
"2025","5620","0213"
"2025","2802","0309"
"2025","3401","0201"
"2025","4867","0620"
"2025","4354","0100"
"2025","6553","0311"
"2025","3426","0433"
"2025","3606","0521"
"2025","5581","0965"
"2025","5799","0510"
"2025","2386","1206"
"2025","5089","0301"
"2025","3149","1050"
"2025","4199","1348"
"2025","2235","0506"
"2025","4486","0302"
"2025","6545","0306"
"2025","3354","0311"
"2025","4153","0700"
"2025","2581","0510"
"2025","3514","0900"
"2025","3143","0100"
"2025","4594","0301"
"2025","2759","1202"
"2025","5938","0502"
"2025","0320","0203"
"2025","3271","0305"
"2025","3915","1050"
"2025","3988","0205"
"2025","5228","0302"
"2025","9999","1588"
"2025","3835","0306"
"2025","6519","0521"
"2025","0536","0100"
"2025","2789","0302"
"2025","3306","0507"
"2025","3610","1202"
"2025","3615","0406"
"2025","5454","0100"
"2025","4738","1050"
"2025","4443","0404"
"2025","0599","0700"
"2025","3800","0301"
"2025","5150","0529"
"2025","5276","0301"
"2025","6055","0406"
"2025","5886","1620"
"2025","0171","0620"
"2025","2621","0503"
"2025","3409","0513"
"2025","3138","0100"
"2025","2158","0201"
"2025","4168","0700"
"2025","4897","0516"
"2025","6211","1050"
"2025","0069","0620"
"2025","0500","0301"
"2025","2261","0700"
"2025","4444","0100"
"2025","9999","1671"
"2025","2517","1209"
"2025","2865","0700"
"2025","5839","0201"
"2025","6142","0900"
"2025","0571","0700"
"2025","0700","0100"
"2025","0812","0700"
"2025","5937","0414"
"2025","4307","0204"
"2025","6684","0306"
"2025","9999","1494"
"2025","6354","0301"
"2025","2242","1050"
"2025","3296","0205"
"2025","4578","0100"
"2025","6221","1663"
"2025","2972","0700"
"2025","3045","1050"
"2025","4697","0311"
"2025","5977","0405"
"2025","3076","1050"
"2025","6405","1206"
"2025","0740","0508"
"2025","1430","1050"
"2025","2608","0303"
"2025","3064","0207"
"2025","6144","0311"
"2025","3440","1201"
"2025","4212","1473"
"2025","4747","0302"
"2025","5006","1517"
"2025","3872","0202"
"2025","4280","0620"
"2025","8584","0420"
"2025","3316","0100"
"2025","5887","0900"
"2025","6573","1585"
"2025","4104","1050"
"2025","5391","0302"
"2025","0749","0100"
"2025","5206","1050"
"2025","4245","0305"
"2025","6768","0100"
"2025","4034","1437"
"2025","2614","0311"
"2025","3734","1408"
"2025","4357","0302"
"2025","5667","1051"
"2025","6478","1050"
"2025","2881","0700"
"2025","5221","0301"
"2025","5164","1304"
"2025","9999","1354"
"2025","4107","0529"
"2025","5781","1050"
"2025","4072","0301"
"2025","5672","1200"
"2025","3069","0513"
"2025","5335","0700"
"2025","5561","0506"
"2025","2075","0302"
"2025","4016","1446"
"2025","6283","0404"
"2025","0713","0301"
"2025","0746","1050"
"2025","4812","0213"
"2025","5052","1050"
"2025","6713","1596"
"2025","5462","0700"
"2025","4674","1209"
"2025","5452","0406"
"2025","3619","0408"
"2025","4194","0620"
"2025","6910","0900"
"2025","0602","0100"
"2025","2201","0511"
"2025","3720","0700"
"2025","3675","0534"
"2025","4199","0700"
"2025","2642","0700"
"2025","4772","0301"
"2025","5055","0304"
"2025","0025","0100"
"2025","5866","0900"
"2025","6186","0100"
"2025","5336","0301"
"2025","6514","1640"
"2025","3196","0100"
"2025","4296","0429"
"2025","0535","0521"
"2025","2107","0100"
"2025","2368","0700"
"2025","2891","0901"
"2025","4309","0414"
"2025","5440","0100"
"2025","5566","0965"
"2025","5491","0406"
"2025","0131","0700"
"2025","0703","0301"
"2025","4017","1050"
"2025","5040","0501"
"2025","5265","0512"
"2025","3568","0620"
"2025","0919","0304"
"2025","3661","1360"
"2025","4110","0529"
"2025","5454","0406"
"2025","9999","1822"
"2025","0513","0100"
"2025","3094","0424"
"2025","3247","0309"
"2025","3649","0100"
"2025","4956","0512"
"2025","5490","0406"
"2025","6999","0213"
"2025","1431","0408"
"2025","5530","0301"
"2025","4708","0100"
"2025","5287","1050"
"2025","3532","0213"
"2025","4212","1476"
"2025","5158","1326"
"2025","9999","1545"
"2025","3345","1360"
"2025","3716","0309"
"2025","6186","0512"
"2025","5862","0213"
"2025","6016","1301"
"2025","6151","0301"
"2025","4255","1050"
"2025","4467","0301"
"2025","5388","1552"
"2025","6877","1050"
"2025","5384","1050"
"2025","5700","0206"
"2025","0248","1202"
"2025","4631","1050"
"2025","8596","1770"
"2025","0553","0205"
"2025","3428","0700"
"2025","4811","1497"
"2025","4636","0213"
"2025","4923","1051"
"2025","0047","0100"
"2025","0553","0513"
"2025","5628","0700"
"2025","4469","0511"
"2025","4559","1300"
"2025","5973","0203"
"2025","6094","1397"
"2025","6136","0100"
"2025","6653","0510"
"2025","6864","1050"
"2025","2322","1050"
"2025","4127","0100"
"2025","2152","0301"
"2025","3580","0620"
"2025","5411","0507"
"2025","6781","1740"
"2025","4259","1050"
"2025","6477","0900"
"2025","2246","0301"
"2025","2462","0302"
"2025","6371","1208"
"2025","0016","0700"
"2025","9999","1431"
"2025","4383","0700"
"2025","5796","1200"
"2025","2076","0302"
"2025","4962","0534"
"2025","5010","0700"
"2025","5281","1050"
"2025","3170","1335"
"2025","3638","0529"
"2025","2357","0900"
"2025","3229","0512"
"2025","4076","1050"
"2025","3229","0100"
"2025","5599","0201"
"2025","0256","0427"
"2025","5083","1202"
"2025","6684","1202"
"2025","1403","0303"
"2025","6108","0972"
"2025","9999","0534"
"2025","0445","0700"
"2025","5912","0700"
"2025","5811","0421"
"2025","2355","0620"
"2025","3111","0208"
"2025","3833","0301"
"2025","4317","0205"
"2025","5000","0406"
"2025","6625","0301"
"2025","3620","1202"
"2025","4455","0301"
"2025","1366","0311"
"2025","2790","0306"
"2025","4244","0530"
"2025","5653","0213"
"2025","2810","0513"
"2025","4326","0309"
"2025","9999","1771"
"2025","6840","1206"
"2025","2149","0204"
"2025","5980","1200"
"2025","9999","1490"
"2025","0930","0100"
"2025","3520","1050"
"2025","4105","0301"
"2025","3115","0313"
"2025","3114","0301"
"2025","0049","0507"
"2025","0737","0207"
"2025","3827","0213"
"2025","5086","0204"
"2025","6175","0201"
"2025","0729","0207"
"2025","6779","0303"
"2025","3257","0302"
"2025","3338","0301"
"2025","6756","0513"
"2025","4010","1051"
"2025","3632","0100"
"2025","6843","0901"
"2025","5333","0306"
"2025","5424","1435"
"2025","6978","0203"
"2025","4229","0301"
"2025","4848","0700"
"2025","5025","0302"
"2025","5984","1200"
"2025","6510","1472"
"2025","0561","0301"
"2025","1100","0211"
"2025","2698","0301"
"2025","2994","0201"
"2025","5236","0700"
"2025","2871","0100"
"2025","4387","0208"
"2025","5194","0530"
"2025","5440","0301"
"2025","5612","0213"
"2025","5667","0204"
"2025","4383","0205"
"2025","5145","1050"
"2025","6586","0521"
"2025","6809","0100"
"2025","2610","0301"
"2025","5314","0306"
"2025","3173","0208"
"2025","5191","0700"
"2025","5648","0304"
"2025","2760","0516"
"2025","4578","0700"
"2025","3729","1406"
"2025","5174","0302"
"2025","3146","0408"
"2025","4669","1050"
"2025","6554","0301"
"2025","6849","0302"
"2025","0104","0301"
"2025","3521","0301"
"2025","5204","0700"
"2025","5286","0521"
"2025","6486","0951"
"2025","3031","0313"
"2025","4244","0100"
"2025","6411","0201"
"2025","0033","0620"
"2025","4039","1200"
"2025","5537","0620"
"2025","6504","1050"
"2025","3301","0513"
"2025","0882","0100"
"2025","5649","0202"
"2025","3408","0301"
"2025","4201","0420"
"2025","4152","0100"
"2025","5691","0204"
"2025","6903","0404"
"2025","6016","0302"
"2025","3337","0700"
"2025","0051","0301"
"2025","6436","1206"
"2025","2451","0700"
"2025","2570","1206"
"2025","5872","0100"
"2025","6643","0100"
"2025","6673","1484"
"2025","9999","0306"
"2025","2470","0700"
"2025","3407","1050"
"2025","3862","0202"
"2025","4115","0309"
"2025","2356","1202"
"2025","3080","1050"
"2025","4101","0301"
"2025","5816","0510"
"2025","6166","1202"
"2025","6254","0205"
"2025","4589","0700"
"2025","9999","1405"
"2025","0698","1200"
"2025","9999","1670"
"2025","3994","0700"
"2025","6576","0303"
"2025","2887","0205"
"2025","5250","0311"
"2025","3970","0100"
"2025","6320","1202"
"2025","4024","0620"
"2025","4726","0421"
"2025","6122","1050"
"2025","1288","0512"
"2025","4297","1209"
"2025","4621","1202"
"2025","3264","0513"
"2025","4241","0506"
"2025","6848","0509"
"2025","6825","0301"
"2025","6782","0700"
"2025","6853","0521"
"2025","3947","0304"
"2025","3961","0700"
"2025","3973","0100"
"2025","5379","0404"
"2025","5911","0502"
"2025","4790","0408"
"2025","6189","1050"
"2025","5789","1050"
"2025","2367","0901"
"2025","4740","1050"
"2025","4869","0100"
"2025","0166","0201"
"2025","0510","0205"
"2025","1291","0100"
"2025","3072","1050"
"2025","3639","0513"
"2025","4041","0304"
"2025","4630","0301"
"2025","5717","1200"
"2025","6459","0414"
"2025","2570","1050"
"2025","6399","0306"
"2025","5697","0507"
"2025","6140","0208"
"2025","4659","1050"
"2025","5151","0421"
"2025","5234","0100"
"2025","5243","1554"
"2025","5807","0301"
"2025","1372","0620"
"2025","3679","0302"
"2025","5876","0100"
"2025","6257","0700"
"2025","6448","1051"
"2025","1451","0408"
"2025","2424","1050"
"2025","6162","0900"
"2025","6380","0512"
"2025","6443","0510"
"2025","0051","0100"
"2025","0783","0301"
"2025","2522","1050"
"2025","4142","0512"
"2025","5625","0301"
"2025","2208","0309"
"2025","2435","1200"
"2025","6070","0301"
"2025","6219","0419"
"2025","6071","0900"
"2025","0606","0505"
"2025","5509","0962"
"2025","6037","1050"
"2025","6806","0100"
"2025","2443","0203"
"2025","2553","0411"
"2025","3703","0406"
"2025","3801","0306"
"2025","4208","0301"
"2025","6395","1641"
"2025","3850","0700"
"2025","6498","0204"
"2025","6557","0953"
"2025","6796","0901"
"2025","5422","0100"
"2025","5474","0507"
"2025","6046","0700"
"2025","9999","1842"
"2025","4914","0897"
"2025","4986","1050"
"2025","4235","0512"
"2025","4311","0100"
"2025","5340","0100"
"2025","5310","0900"
"2025","6463","0205"
"2025","6731","0509"
"2025","8595","1200"
"2025","5300","1433"
"2025","4974","0507"
"2025","5461","1050"
"2025","0680","1050"
"2025","3114","1201"
"2025","0828","0700"
"2025","6811","0309"
"2025","6866","1814"
"2025","6935","0301"
"2025","2721","0503"
"2025","3324","0100"
"2025","6286","0301"
"2025","3567","0620"
"2025","5731","1050"
"2025","6197","0305"
"2025","0069","0100"
"2025","0064","1051"
"2025","0575","1200"
"2025","6723","0507"
"2025","6819","0620"
"2025","2331","0311"
"2025","5396","0506"
"2025","2796","0512"
"2025","3031","0301"
"2025","4099","0513"
"2025","4850","1050"
"2025","5044","0202"
"2025","5703","0309"
"2025","4233","0512"
"2025","6808","0213"
"2025","4262","0700"
"2025","4217","0420"
"2025","6322","0503"
"2025","6143","0100"
"2025","9999","1733"
"2025","0020","0700"
"2025","0539","0301"
"2025","2440","0700"
"2025","6844","1697"
"2025","4419","0100"
"2025","4009","1051"
"2025","0032","0213"
"2025","3913","0700"
"2025","4836","1202"
"2025","6131","0311"
"2025","4256","0216"
"2025","6856","1051"
"2025","5632","1050"
"2025","4290","1050"
"2025","4918","0903"
"2025","5730","0309"
"2025","2063","0217"
"2025","2923","0901"
"2025","5010","1520"
"2025","0133","0305"
"2025","3090","1050"
"2025","6866","1050"
"2025","2384","0528"
"2025","3543","1360"
"2025","1453","0100"
"2025","3540","0512"
"2025","8596","0700"
"2025","3074","0302"
"2025","4038","1050"
"2025","4672","0900"
"2025","5191","1495"
"2025","2835","0513"
"2025","3599","0620"
"2025","3857","0203"
"2025","4927","0512"
"2025","6419","0201"
"2025","3379","0505"
"2025","4468","1300"
"2025","4859","0408"
"2025","5955","1050"
"2025","6470","1050"
"2025","6767","0100"
"2025","4663","0301"
"2025","2449","0100"
"2025","4410","0309"
"2025","6175","0700"
"2025","4027","1433"
"2025","5408","0301"
"2025","6260","0700"
"2025","6710","0700"
"2025","2484","0217"
"2025","4979","0513"
"2025","5651","0100"
"2025","6552","1050"
"2025","6342","0700"
"2025","6956","0301"
"2025","2173","0100"
"2025","4489","0301"
"2025","5923","0306"
"2025","2209","1300"
"2025","6512","1480"
"2025","2085","0206"
"2025","5284","0620"
"2025","5359","0100"
"2025","6068","0100"
"2025","3191","0213"
"2025","4800","1051"
"2025","5636","0521"
"2025","5702","0213"
"2025","0516","0301"
"2025","2871","0205"
"2025","3228","0507"
